Name,Economic Sector,2013,2014,2015,2016,2017,2018
1938,Energy,2740.19,2224.51,1263.93,1071.81,879.69,586.46
560,Industrials,1881.0,1890.0,2548.8,2224.8,2280.91,2006.89
1420,Industrials,,,,460.0,440.0,362.76
298,Real Estate,829.75,836.0,753.83,1124.39,1479.77,1139.18
367,Real Estate,1789.02,1657.81,1477.54,2431.93,3018.95,2592.46
479,Technology,222.82,130.55,331.39,379.59,390.44,199.42
3899,Energy,23633.81,11878.62,8807.1,7069.38,12760.53,11962.02
1839,Industrials,,,,,,
445,Industrials,625.24,1541.7,1631.43,1121.61,1529.46,3328.54
111,Financials,698.91,1038.75,673.27,634.79,551.44,378.31
8051,Technology,36.76,219.91,297.11,468.68,370.25,168.25
1433,Industrials,,,,,,
1091,Basic Materials,1754.38,1633.39,1817.08,1748.51,1628.52,1217.1
1205,Basic Materials,8104.58,7868.52,6286.18,7464.84,6050.45,4871.79
256,Consumer Cyclicals,3593.58,4276.65,5776.28,8258.94,8483.11,7093.57
8098,Financials,260.0,451.0,456.5,519.2,389.4,206.8
8232,Consumer Cyclicals,,,,1200.0,758.2,517.36
100,Consumer Cyclicals,3562.08,4358.3,4333.6,4062.75,4209.01,3309.79
3686,Consumer Cyclicals,,,,610.0,631.23,558.36
6877,Financials,800.0,1800.0,2277.01,1199.61,1240.31,660.82
1141,Financials,388.79,436.39,2417.16,3278.97,24262.73,15504.45
302,Consumer Cyclicals,,,,,,
471,Consumer Cyclicals,288.16,980.33,756.64,1163.1,731.61,311.61
1792,Technology,,,,382.87,411.77,252.84
8356,Industrials,2110.16,1163.39,1135.5,685.35,210.88,263.6
2302,Consumer Cyclicals,856.04,1374.56,1501.75,1257.16,1888.19,1350.1
1240,Real Estate,825.0,690.0,801.0,4331.06,4574.53,2518.78
701,Basic Materials,642.06,793.13,571.11,1199.32,723.4,599.66
1124,Real Estate,990.66,1042.28,807.87,962.75,950.19,1038.1
400,Technology,,5825.76,14113.04,17564.89,6105.8,3914.42
1778,Real Estate,,6740.0,6630.79,5800.69,5177.85,5566.99
2342,Technology,4090.21,4616.74,2887.95,3396.26,3703.94,3121.12
8190,Consumer Cyclicals,297.74,256.12,336.16,484.03,234.33,111.4
794,Basic Materials,224.63,275.35,253.61,253.61,362.3,278.97
46,Technology,471.29,632.46,722.81,654.44,695.95,718.53
320,Industrials,771.9,788.5,967.36,894.97,1058.07,663.39
712,Technology,1944.12,1433.59,960.39,518.08,618.82,199.28
182,Industrials,4971.62,3712.69,4160.0,3536.04,2993.49,2650.68
1967,Technology,,,,,,
1681,Healthcare,4840.0,5850.0,5078.58,3760.67,6182.85,3982.11
1912,Technology,,,,,,
513,Consumer Cyclicals,577.5,1522.68,853.9,894.88,922.21,689.95
831,Consumer Non-Cyclicals,4176.12,3763.27,2626.15,2794.09,2821.12,2623.11
1019,Financials,722.28,430.31,6498.42,3450.88,2494.8,2494.8
8491,Consumer Non-Cyclicals,,,,,180.0,870.0
2369,Technology,5361.29,6571.38,6748.45,4026.08,3624.05,3624.05
339,Financials,51.03,125.13,84.39,98.6,97.44,59.86
8112,Consumer Cyclicals,150.88,219.76,160.59,83.74,245.48,61.94
517,Industrials,4995.47,4855.82,6300.44,5441.99,4644.85,4123.64
1043,Industrials,1852.19,2041.11,1374.21,1758.18,1292.65,921.06
2298,Consumer Cyclicals,,10104.22,12372.9,5719.37,6074.47,6227.21
120,Real Estate,2462.66,654.57,1615.17,1211.38,4325.44,6708.86
118,Industrials,430.16,430.16,379.97,347.71,354.88,340.46
1415,Technology,,,2677.49,1621.46,2195.21,773.31
1932,Basic Materials,,,,,550.0,490.0
906,Basic Materials,6035.23,4189.75,4778.31,4463.33,7270.53,4416.35
1582,Industrials,,,,,,
1786,Industrials,,,2526.52,1654.21,1005.29,872.32
8368,Consumer Cyclicals,,,8880.0,318.11,370.11,185.06
3992,Real Estate,,,,,,475.0
122,Consumer Cyclicals,402.37,477.23,890.69,966.49,795.94,644.33
32,Consumer Non-Cyclicals,2362.84,2761.62,3861.05,4174.11,4807.67,4338.09
3893,Consumer Cyclicals,,,,314.4,240.0,168.0
727,Financials,267.68,2419.2,4082.0,4498.0,4904.9,2949.8
2232,Consumer Cyclicals,,,,,21567.32,11325.7
497,Real Estate,3140.98,3250.98,2779.06,2760.2,4065.02,3111.5
1815,Consumer Cyclicals,,,,,,1243.23
3877,Financials,,,,,,
985,Basic Materials,1815.59,1192.33,3521.55,2321.9,1586.63,890.06
830,Industrials,3707.54,2629.77,2866.87,2543.54,1810.66,1228.66
1363,Utilities,5362.48,11493.4,16044.64,9854.19,9159.34,1989.79
994,Industrials,,,,,430.08,618.12
1620,Consumer Cyclicals,,,,,,330.0
308,Consumer Cyclicals,9184.35,15139.28,18092.22,11599.77,15854.71,11402.86
1416,Industrials,,,,,,
343,Consumer Cyclicals,1394.22,1114.23,1626.39,1250.11,570.17,417.2
1322,Industrials,1091.06,1399.27,2466.15,1100.06,927.5,166.09
521,Basic Materials,1332.61,1091.12,5016.0,3249.0,4445.99,1573.2
1020,Basic Materials,582.0,501.19,835.0,987.66,1236.98,826.89
1301,Industrials,,,650.22,570.62,744.29,669.86
1090,Basic Materials,1597.75,2521.13,2510.75,4222.63,3760.26,3088.07
1580,Basic Materials,,,,511.2,591.62,457.16
1073,Financials,390.69,245.43,245.43,245.43,245.43,245.43
3999,Consumer Non-Cyclicals,934.82,934.82,894.25,741.82,569.07,406.48
8417,Industrials,,,,,1470.34,269.56
8130,Consumer Cyclicals,223.26,322.17,431.99,709.73,628.73,431.03
6111,Real Estate,,,,,,3642.67
8310,Industrials,183.2,476.0,884.8,1455.44,978.88,502.32
440,Financials,13180.6,15162.13,12984.15,17574.68,16770.5,12967.39
544,Industrials,231.07,265.12,442.68,321.06,204.31,107.02
567,Energy,204.1,194.5,557.08,557.08,172.87,138.87
2880,Industrials,2103.95,2709.63,4250.4,7067.43,7273.79,5210.3
1921,Basic Materials,,,,,,
915,Industrials,276.85,704.08,4662.2,1554.07,3245.62,362.3
210,Consumer Cyclicals,5755.5,4650.58,2143.89,1286.33,799.83,405.69
9986,Academic & Educational Services,,,,,,
1272,Industrials,,,,2028.96,1766.76,1242.35
889,Technology,412.8,438.4,425.6,416.0,435.2,371.2
2348,Healthcare,3953.28,3992.77,4845.18,3736.63,3386.93,2331.98
3335,Industrials,2113.03,2113.03,2113.03,2113.03,2113.03,2113.03
8040,Consumer Cyclicals,,,,,,121.6
1452,Basic Materials,,,575.0,290.0,212.5,248.38
1545,Consumer Cyclicals,,,,,,
8268,Industrials,,,385.0,305.0,167.0,145.0
262,Industrials,320.86,442.57,371.59,322.7,264.03,213.18
559,Industrials,1401.82,952.57,1143.19,1883.46,392.39,517.95
2019,Real Estate,,,,,,
991,Utilities,11870.12,13826.37,7824.99,6730.82,7659.21,11243.54
113,Consumer Cyclicals,1800.51,1501.17,1095.74,1046.24,1199.42,1550.12
6878,Financials,860.0,2450.0,5167.93,2965.2,2583.96,2638.54
547,Consumer Cyclicals,1061.93,1612.56,5457.28,6120.06,4252.87,2753.34
2022,Technology,,,,,2340.0,550.0
705,Basic Materials,257.31,286.98,699.72,721.76,244.56,211.51
508,Financials,1624.55,1454.04,3765.84,4281.11,4724.12,4109.54
8337,Technology,187.79,1089.38,743.89,410.85,146.29,180.52
726,Consumer Cyclicals,268.84,927.4,5002.7,2225.69,2466.11,1389.99
1709,Consumer Cyclicals,,,3560.0,13460.0,325.0,528.19
8210,Financials,,,,,,336.0
1702,Basic Materials,,,,,1233.8,1737.32
895,Industrials,1374.28,2173.49,2629.81,2701.85,2449.68,1647.13
695,Basic Materials,650.24,609.28,761.76,805.92,739.68,739.68
189,Basic Materials,6506.3,5824.96,4163.38,2893.01,11529.82,8531.22
1917,Consumer Cyclicals,,,,,,
8403,Industrials,,,,,,104.0
668,Consumer Cyclicals,866.35,853.61,477.76,509.62,891.83,637.02
935,Industrials,1209.53,1087.47,1464.75,1830.94,1403.72,891.06
8493,Consumer Cyclicals,,,,,,159.84
1712,Basic Materials,,,,,,174.94
6829,Industrials,,,,,,294.0
1126,Consumer Cyclicals,793.15,690.4,1082.98,1448.49,2199.81,2930.82
593,Healthcare,1917.66,1694.69,2439.83,3088.85,3169.07,2301.06
356,Financials,34.56,277.33,189.95,182.35,227.94,211.98
620,Technology,283.37,286.12,1461.88,1865.23,2659.11,2173.72
1753,Consumer Cyclicals,,,,,,
1330,Industrials,,1868.14,2050.1,1366.74,1819.62,1289.91
6889,Consumer Cyclicals,20168.38,11335.89,6597.17,9099.91,8762.88,7200.27
29,Real Estate,713.06,677.96,836.09,1104.83,1818.53,1714.71
828,Consumer Non-Cyclicals,1797.41,1797.41,1797.41,1797.41,1797.41,1797.41
599,Consumer Cyclicals,222.22,225.22,423.42,624.62,366.37,300.3
8222,Consumer Cyclicals,,240.0,161.97,140.84,99.23,51.42
1733,Basic Materials,1848.87,962.17,547.11,3169.48,2462.69,1104.02
936,Industrials,480.0,800.0,1224.0,1238.4,1219.0,720.8
2368,Consumer Cyclicals,644.59,694.56,1369.12,1094.3,1713.9,1399.1
901,Financials,592.16,1230.05,1860.07,493.51,299.39,189.37
6128,Basic Materials,,80.0,134.0,104.0,1485.44,2075.91
221,Financials,793.74,230.25,417.99,264.73,203.1,194.75
8079,Consumer Non-Cyclicals,30.83,156.36,127.73,147.46,144.47,62.38
1218,Real Estate,342.3,341.51,314.5,280.35,382.81,405.46
8036,Technology,,,,,,
8218,Industrials,190.0,496.0,1920.0,1016.0,198.72,61.2
8013,Industrials,,,,,195.2,296.0
8169,Industrials,100.68,131.21,149.39,155.89,110.42,71.45
2341,Basic Materials,807.24,1071.27,994.61,1102.87,1170.34,1224.59
1147,Technology,,,,,,
8450,Industrials,,,,,,84.0
1410,Technology,,,,,1580.0,901.3
382,Academic & Educational Services,,,,,,
3709,Consumer Cyclicals,,4665.0,5311.52,4203.57,4119.27,4761.23
8062,Technology,,,,218.4,244.8,160.8
8609,Consumer Non-Cyclicals,,,,,,137.5
6882,Consumer Cyclicals,,783.82,1296.32,783.82,688.36,296.45
8101,Consumer Cyclicals,181.0,89.17,161.95,364.39,205.33,566.83
76,Basic Materials,488.34,404.45,213.65,265.41,274.05,169.41
8391,Industrials,,,,,,109.12
907,Consumer Cyclicals,147.26,271.86,611.7,825.3,815.58,155.68
223,Energy,503.13,946.96,636.84,1362.19,752.86,418.16
1395,Utilities,,808.0,547.2,588.83,399.96,151.8
1388,Consumer Cyclicals,2237.47,1637.48,1691.64,1483.31,1005.35,980.01
616,Real Estate,169.06,164.58,407.56,270.2,191.43,272.86
717,Financials,1025.99,1921.33,3678.68,4718.59,3842.28,2393.0
296,Consumer Cyclicals,5207.18,2435.76,1849.61,2383.66,2240.38,1896.05
163,Real Estate,7710.72,6205.29,5258.89,6472.48,9635.16,6803.46
887,Consumer Cyclicals,4060.64,2649.74,1328.31,1927.08,2443.27,1559.28
353,Energy,401.83,226.19,680.08,393.41,527.6,1067.19
128,Consumer Cyclicals,858.34,759.3,685.02,940.88,734.54,1171.97
1808,Technology,1320.65,439.06,298.93,325.98,989.84,205.34
1102,Basic Materials,517.04,550.23,1255.26,1025.43,1836.71,579.06
689,Energy,858.99,756.97,834.12,816.65,2709.78,2253.35
1884,Industrials,395.0,460.0,605.0,478.5,1342.0,233.75
1856,Consumer Cyclicals,,740.04,434.3,611.49,517.68,604.54
330,Consumer Cyclicals,28980.98,18029.09,16642.14,11840.02,7950.76,2944.05
1061,Healthcare,1163.61,1853.98,2713.77,1871.96,2579.84,2610.16
571,Consumer Cyclicals,1205.92,969.71,808.09,857.82,1909.57,1775.31
764,Industrials,379.04,539.69,616.4,771.84,721.91,668.43
1725,Technology,,,,,,435.0
8031,Industrials,462.0,476.0,341.6,403.2,243.6,210.0
1846,Healthcare,,,,,,
838,Industrials,1830.95,2962.69,2593.09,1600.79,2206.43,1210.61
1549,Industrials,,,,378.0,298.2,158.2
3616,Real Estate,,,,,,996.0
3699,Real Estate,,,,,,326.64
202,Real Estate,3039.33,2188.32,1762.81,2127.53,1100.24,2042.42
238,Consumer Cyclicals,1375.8,759.06,759.06,853.94,654.69,469.67
1962,Consumer Non-Cyclicals,,,,,953.25,959.4
8022,Real Estate,218.45,252.06,260.53,766.36,1719.56,2343.48
2308,Technology,237.43,317.6,437.86,391.61,410.11,262.1
8350,Financials,,,,,,248.0
8319,Technology,,,,160.0,132.0,72.8
858,Healthcare,1183.05,776.75,884.3,633.35,516.24,253.34
8347,Energy,,,,,352.0,520.0
52,Consumer Cyclicals,1993.96,2392.52,3094.28,3605.48,4091.96,3377.07
8603,Consumer Non-Cyclicals,,,,,,440.0
1777,Real Estate,6557.59,4778.69,5300.28,5704.18,6165.36,5186.64
35,Real Estate,5347.85,5720.82,6337.76,7341.31,10759.82,7948.71
36,Financials,149.9,273.67,969.32,980.21,718.82,424.76
37,Consumer Cyclicals,101.68,186.29,289.01,264.93,246.12,177.11
8153,Consumer Cyclicals,168.26,168.26,132.99,1155.56,351.55,192.99
729,Consumer Cyclicals,4786.08,6682.41,9297.6,7726.06,7396.31,1298.0
378,Industrials,1290.48,1238.53,6470.91,6727.7,5042.91,648.32
1738,Energy,,1717.4,2236.48,1698.07,2001.79,1366.74
1901,Consumer Cyclicals,,,,,,
1022,Technology,,2862.28,2881.73,1804.65,1447.51,502.76
2038,Technology,31583.83,27185.25,23365.36,19563.87,19262.48,6735.54
1502,Real Estate,,,,,,
9978,Real Estate,,,,,236.0,108.0
8317,Industrials,220.41,189.55,372.33,335.1,566.56,319.94
6860,Technology,,,,,,3542.35
8018,Technology,1016.0,4940.0,260.0,213.25,160.09,68.07
1909,Technology,,,,412.8,752.0,1532.8
8215,Financials,190.8,195.84,75.6,1687.39,391.91,391.91
227,Financials,951.26,2353.11,1823.38,1674.39,1262.89,624.35
38,Industrials,2444.1,2295.36,2001.91,1748.66,1328.68,701.57
8030,Financials,449.04,433.74,1974.77,1783.38,1471.72,952.29
1998,Consumer Cyclicals,345.35,308.79,308.79,308.79,308.79,308.79
8179,Consumer Non-Cyclicals,1312.0,649.6,248.06,138.98,459.35,131.93
484,Technology,6800.77,1867.7,1816.08,1167.73,1509.0,650.92
352,Real Estate,168.39,243.55,242.29,256.97,190.89,209.26
2528,Consumer Cyclicals,,,,,,
418,Technology,469.74,491.9,491.9,437.91,575.88,443.91
420,Consumer Cyclicals,1347.41,986.5,1072.47,1180.93,1361.68,1482.18
374,Consumer Non-Cyclicals,1978.34,1648.46,1075.92,1513.97,1325.69,1502.45
279,Financials,602.24,1238.9,4955.58,7162.07,8164.36,580.23
6888,Industrials,3528.33,1316.38,1111.37,884.78,490.95,372.26
1175,Consumer Non-Cyclicals,548.32,600.93,424.77,551.43,480.85,339.14
6820,Consumer Cyclicals,,,,,,
1521,Healthcare,,,,,,
500,Industrials,1378.83,1364.75,2188.51,1283.05,2377.51,2907.57
331,Industrials,,,859.5,1098.0,1125.0,1471.5
1721,Basic Materials,,,,,,660.0
2263,Financials,,,,,,
546,Consumer Non-Cyclicals,6617.56,7050.08,7443.39,8102.67,12988.34,8429.69
181,Consumer Cyclicals,219.04,347.26,344.58,509.77,332.21,222.24
1353,Consumer Cyclicals,,160.79,610.79,610.79,610.79,610.79
927,Technology,860.68,638.19,420.19,470.62,563.6,523.06
607,Industrials,548.6,7463.5,29712.39,71419.19,71024.56,35512.3
627,Real Estate,654.23,700.49,574.93,793.01,13184.67,8627.32
1034,Industrials,,,,,,1136.0
1443,Consumer Cyclicals,,1456.0,1664.0,1521.0,1378.0,643.5
8480,Consumer Cyclicals,,,,,246.96,1461.6
1652,Healthcare,,,,,,1968.0
465,Technology,364.16,420.19,336.15,370.39,283.24,214.76
703,Consumer Cyclicals,2949.55,1687.16,541.56,569.33,499.9,527.67
2212,Basic Materials,,,1017.28,837.76,905.58,437.31
8229,Technology,,,,160.0,130.0,77.6
572,Technology,222.35,2365.55,1074.63,4085.67,2936.59,602.17
8452,Financials,,,,,107.81,79.96
6038,Industrials,,,,,300.0,280.0
1051,Financials,4953.64,4874.17,4887.86,3840.93,2623.74,1325.39
657,Consumer Cyclicals,562.43,455.76,924.5,535.24,356.18,132.35
8126,Consumer Cyclicals,183.38,197.66,333.41,223.86,223.86,228.62
9900,Industrials,,,,,,297.6
8282,Consumer Cyclicals,,,,153.6,190.4,83.2
6968,Real Estate,,,,,,
261,Technology,654.14,1112.04,2952.93,1477.07,1342.79,1838.46
451,Utilities,945.43,11097.43,8678.54,8678.54,10490.54,5626.74
3800,Energy,37159.72,27880.57,21561.57,17286.43,26026.66,8706.73
6163,Industrials,,,,372.5,702.9,502.16
174,Financials,677.16,649.74,496.09,396.87,505.11,379.17
2666,Financials,,,10280.66,11001.51,12889.45,10057.54
8257,Technology,,,,,750.0,200.0
678,Consumer Cyclicals,26591.83,21939.1,22393.77,19170.43,14674.7,12214.78
1707,Industrials,,,,,483.0,714.0
8100,Technology,354.64,173.92,261.73,162.96,177.78,177.78
1469,Financials,,,,2375.0,5350.0,2375.0
64,Financials,1565.72,1565.72,2382.12,2133.85,2898.81,2415.68
9933,Basic Materials,,,,,,
709,Consumer Cyclicals,10858.18,5400.5,5700.53,6581.62,6533.82,5840.45
809,Consumer Non-Cyclicals,1958.09,809.34,1394.98,1394.98,774.28,313.55
787,Consumer Cyclicals,,12707.8,12319.91,8771.3,5473.87,3036.29
8271,Consumer Cyclicals,576.94,485.84,576.94,501.02,501.02,270.25
1669,Financials,,576.0,648.0,492.0,396.0,352.0
8060,Technology,91.28,270.02,212.32,507.58,321.68,112.8
905,Financials,206.6,210.42,239.88,364.17,196.09,147.07
8063,Consumer Cyclicals,167.41,189.61,79.52,550.62,579.75,392.18
8007,Basic Materials,192.0,1684.8,681.12,927.42,791.7,625.65
3889,Consumer Non-Cyclicals,717.97,481.19,268.85,358.98,317.74,84.02
8192,Basic Materials,205.16,447.82,267.16,213.03,404.19,129.55
845,Real Estate,13013.7,9351.17,7013.38,5922.41,5844.48,3233.95
393,Consumer Cyclicals,1938.73,1741.93,1105.98,1474.64,1351.75,1330.02
8059,Industrials,,1302.0,682.0,238.7,595.01,88.93
8159,Technology,96.0,166.4,236.8,454.4,358.4,192.0
299,Real Estate,970.78,1907.96,3302.57,3609.53,1654.93,1907.99
8188,Industrials,,,,,135.0,69.75
1396,Industrials,8986.79,7748.64,4336.03,2328.61,3372.47,2007.42
3399,Industrials,333.96,844.56,1210.95,871.47,1049.49,623.07
1854,Consumer Non-Cyclicals,,,,235.52,264.96,326.4
1529,Industrials,,,,,160.0,156.8
40,Industrials,635.6,619.91,666.99,572.83,690.53,635.6
1462,Industrials,,492.0,996.0,6880.0,10720.0,1716.1
172,Financials,1056.83,823.5,925.24,745.72,433.62,262.38
91,Technology,459.93,1302.21,775.25,638.77,177.26,81.46
2863,Industrials,,,,,356.4,291.6
801,Healthcare,2392.31,1977.65,3707.67,3114.44,3262.75,2333.54
1783,Industrials,,,,,,21.2
3919,Industrials,,,169.6,139.2,223.2,168.0
677,Consumer Non-Cyclicals,716.94,769.59,762.48,728.59,814.76,848.7
2123,Consumer Cyclicals,406.76,253.1,253.1,253.1,253.1,253.1
6896,Healthcare,,,3348.85,2217.91,1434.25,931.52
1232,Real Estate,1622.21,1441.97,1243.7,1027.4,1315.79,1351.84
533,Consumer Cyclicals,3663.28,3231.15,3093.66,2975.8,3034.73,3024.91
3315,Technology,6225.0,4444.28,2826.13,1716.94,1975.54,1592.1
1328,Industrials,1513.91,2967.26,2452.53,2034.69,1435.19,1418.31
8160,Academic & Educational Services,,,,141.07,339.62,313.5
1118,Basic Materials,421.44,460.78,511.35,533.83,550.68,404.58
628,Financials,163.78,977.56,1098.17,2809.16,2431.01,1539.64
8143,Healthcare,406.17,480.32,1665.26,813.6,327.8,253.64
2398,Industrials,959.62,947.52,741.89,878.98,919.3,737.86
109,Financials,447.09,778.1,10202.57,3458.25,2597.42,1389.29
1086,Consumer Cyclicals,4323.25,2972.62,3126.25,4137.13,7141.99,4103.33
108,Real Estate,308.82,1293.34,1029.39,1148.7,1840.85,2776.93
8146,Consumer Non-Cyclicals,,,,,,208.0
1293,Consumer Cyclicals,19256.55,11456.75,12402.95,4884.46,11093.88,6270.45
8372,Healthcare,,,,,,78.4
115,Real Estate,317.26,210.62,258.41,315.02,273.43,308.64
1271,Consumer Cyclicals,1180.0,3092.92,2956.4,2955.23,3179.77,3534.66
65,Energy,641.87,275.09,231.6,181.25,488.63,699.12
8108,Consumer Non-Cyclicals,84.14,77.72,64.59,1162.63,82.12,47.98
8299,Basic Materials,968.29,968.29,968.29,968.29,381.68,246.97
8516,Industrials,,,,,,696.0
1647,Industrials,,,,,472.06,933.75
1551,Financials,,,,,11140.44,9247.29
21,Real Estate,1325.08,861.3,708.92,993.81,639.35,344.52
3683,Industrials,996.0,846.6,1108.42,1220.02,1211.58,1771.67
524,Technology,229.24,281.34,381.37,621.45,315.1,367.6
583,Real Estate,3044.06,2842.68,2763.07,3496.07,3684.2,1536.39
8196,Industrials,,,723.0,1728.0,621.0,345.0
8003,Consumer Cyclicals,124.04,487.13,453.31,163.46,118.45,187.15
1189,Consumer Cyclicals,401.18,374.88,386.71,323.58,366.98,193.36
431,Industrials,122.94,605.69,4528.09,1042.49,1250.35,1389.93
844,Consumer Cyclicals,231.8,292.6,383.11,473.74,528.94,360.86
468,Basic Materials,6132.24,5404.06,4705.46,5323.41,7621.0,5682.33
8315,Industrials,,2688.0,1792.0,313.58,195.04,217.54
979,Energy,154.7,263.01,219.79,333.7,445.06,208.32
2700,Consumer Non-Cyclicals,719.2,852.68,512.84,487.2,329.4,137.96
61,Energy,527.25,893.18,723.22,1532.32,2809.25,307.06
94,Basic Materials,442.34,560.82,558.24,1337.65,1703.2,1224.29
337,Real Estate,4306.43,3518.25,8436.9,5391.79,8688.33,5332.5
195,Basic Materials,2359.8,1692.9,1667.25,513.0,867.41,532.74
9979,Industrials,,,,,,
2133,Basic Materials,1352.36,706.01,556.85,461.39,404.51,286.38
1084,Consumer Non-Cyclicals,,,,,,
989,Real Estate,874.35,669.59,832.7,3498.2,10014.61,2188.46
1842,Consumer Cyclicals,,,,,,
263,Financials,120.72,93.46,584.13,427.58,264.96,99.54
8402,Industrials,,,,,146.4,141.6
3344,Energy,701.59,666.29,1009.2,931.4,1969.81,1769.82
1872,Consumer Cyclicals,,,,,,
6189,Industrials,,,,275.95,407.33,465.7
1543,Financials,,,413.6,404.8,437.07,875.89
3689,Healthcare,,,,953.65,1095.43,542.65
124,Real Estate,2909.61,3046.53,3679.8,2926.73,2995.19,2943.84
1058,Consumer Cyclicals,228.66,338.95,419.65,419.65,441.18,301.29
1203,Basic Materials,889.15,961.73,934.82,853.14,889.44,798.68
525,Industrials,5138.36,5396.0,5539.13,6698.48,7514.32,4222.33
8308,Consumer Cyclicals,,,,597.8,1715.0,1029.0
143,Technology,258.3,340.95,2273.03,1420.64,2092.22,1356.07
1296,Energy,2593.34,1637.21,903.74,707.28,694.18,373.28
1456,Financials,,,2133.52,1828.1,1673.18,995.94
2329,Real Estate,,11470.63,13962.96,10781.89,10352.99,8844.39
8121,Consumer Cyclicals,,,441.81,231.74,176.72,81.69
2255,Consumer Cyclicals,,5160.0,6960.0,7320.0,7000.0,6280.0
2278,Real Estate,,,,1245.0,1182.0,1335.0
2336,Technology,418.28,751.85,1047.22,781.39,676.67,726.36
1645,Industrials,,,,,,
1659,Utilities,590.0,1790.0,2686.32,2512.4,2832.16,1205.95
1920,Industrials,,,,,,
8405,Healthcare,,,,,344.0,388.0
1682,Consumer Cyclicals,1012.63,1403.4,623.73,478.19,531.3,741.2
3626,Basic Materials,,,,458.16,395.6,193.2
8081,Healthcare,165.69,481.75,215.5,570.98,197.44,160.09
1894,Industrials,,,,,,1276.8
8331,Basic Materials,,,242.5,515.0,799.1,160.94
3903,Financials,,1497.6,1263.6,877.5,783.9,573.3
896,Industrials,557.77,691.85,1036.85,1452.01,1433.25,1465.44
554,Energy,548.7,884.64,1213.11,783.85,709.2,806.25
8219,Consumer Cyclicals,,,,,,185.0
8431,Industrials,,,,,208.0,136.5
474,Industrials,1271.05,908.68,1543.62,1212.23,1245.38,1126.55
1341,Industrials,,,970.0,860.0,696.0,1368.0
8019,Healthcare,556.32,1448.06,91.99,304.09,223.24,107.33
6138,Financials,,9040.47,7317.04,6923.97,7347.27,5472.66
1133,Industrials,3391.36,3276.52,2479.34,2445.57,2209.12,2695.53
51,Consumer Cyclicals,9851.62,9993.37,9454.72,10191.82,10546.2,10050.07
1509,Healthcare,,,5330.64,3898.27,2373.85,1357.57
1905,Financials,,,,,,
2280,Technology,6780.47,4823.61,4211.74,5714.51,6218.91,5075.42
215,Technology,14167.55,15805.97,12962.82,12047.23,15131.33,14071.17
1727,Industrials,,,,,1932.67,1845.53
1596,Basic Materials,,,,673.38,1106.59,1153.72
6885,Energy,,,,,390.01,564.71
97,Consumer Cyclicals,1889.34,2041.71,1889.34,1919.82,2011.24,2011.24
1891,Industrials,,,,,,
197,Consumer Non-Cyclicals,965.6,615.37,390.18,437.57,1254.9,514.99
3389,Consumer Cyclicals,8789.31,6958.73,5401.18,5353.38,1756.7,1631.93
1476,Financials,,,3155.92,2028.81,1316.47,982.84
1085,Technology,500.52,566.48,686.76,679.0,896.28,756.6
2303,Basic Materials,,1443.0,1692.75,2081.25,7705.25,6308.5
114,Consumer Cyclicals,512.12,584.42,662.74,662.74,689.12,435.23
6093,Real Estate,,,,,,
8113,Consumer Cyclicals,,,,354.0,407.33,256.86
818,Industrials,5442.59,5331.52,3970.87,3304.43,4248.55,2804.6
1393,Energy,2413.81,1431.92,634.14,398.89,472.53,521.63
442,Consumer Cyclicals,,,0.01,0.01,690.4,379.72
608,Consumer Cyclicals,918.39,849.61,739.59,586.78,580.67,592.89
1623,Energy,11257.72,3070.47,2290.19,3816.99,1916.98,1221.44
6893,Consumer Non-Cyclicals,,704.0,1112.65,1932.72,1519.98,973.48
396,Consumer Cyclicals,336.93,395.64,310.35,354.68,443.35,238.39
8425,Industrials,,,,,540.0,580.0
1968,Consumer Cyclicals,,,,,,371.2
982,Consumer Cyclicals,809.6,1895.2,2281.6,1932.0,1800.9,975.91
1723,Technology,,,,,,2600.0
190,Real Estate,2922.89,2377.13,2181.44,2014.86,3035.51,3670.11
248,Consumer Cyclicals,206.87,267.8,282.94,249.07,230.39,130.76
1726,Industrials,,,,,,304.0
480,Real Estate,4860.98,5158.05,4820.48,4806.97,6602.84,5480.76
8416,Industrials,,,,,332.0,106.0
8103,Technology,134.32,134.32,61.6,282.56,241.84,193.47
2086,Technology,218.72,335.19,465.85,782.93,1303.82,862.82
3678,Financials,,,496.9,421.99,434.48,269.68
1747,Technology,,,,,,
3798,Consumer Cyclicals,,,,,,
8259,Industrials,,,,,,984.0
160,Real Estate,1945.16,1844.3,1945.16,2182.9,3386.01,2615.16
8137,Consumer Cyclicals,5967.05,7176.13,7704.58,5110.18,17146.88,9657.44
145,Financials,405.44,564.16,778.45,720.78,320.6,124.55
2322,Consumer Non-Cyclicals,148.54,239.7,1764.62,3312.54,2760.45,2576.42
655,Real Estate,3676.83,2857.54,2637.73,2758.36,2920.62,1825.39
423,Consumer Cyclicals,673.3,690.56,681.93,651.72,643.08,586.98
1082,Academic & Educational Services,196.07,187.42,369.61,602.33,350.45,279.26
50,Real Estate,2892.94,3006.95,3277.72,3124.52,3156.58,2875.13
1273,Financials,365.2,319.55,352.75,348.6,344.45,224.1
7,Energy,3363.11,1728.67,1188.17,1840.53,2395.22,3840.0
60,Consumer Non-Cyclicals,316.69,267.37,256.99,269.97,272.56,205.07
1955,Industrials,,,,,,
8085,Basic Materials,1165.35,628.1,632.05,658.91,568.84,204.78
